0	ReplaceConstant	org.assertj.core.api.filter.Filters.filter(Ljava/lang/Iterable;)Lorg/assertj/core/api/filter/Filters;:100 - ReplaceConstant - The iterable to filter should not be null -> 
1	ReplaceConstant	org.assertj.core.api.filter.Filters.filter([Ljava/lang/Object;)Lorg/assertj/core/api/filter/Filters;:133 - ReplaceConstant - The array to filter should not be null -> 
2	ReplaceComparisonOperator	org.assertj.core.api.filter.Filters.being(Lorg/assertj/core/api/Condition;)Lorg/assertj/core/api/filter/Filters;:166 - ReplaceComparisonOperator != null -> = null
3	ReplaceConstant	org.assertj.core.api.filter.Filters.being(Lorg/assertj/core/api/Condition;)Lorg/assertj/core/api/filter/Filters;:166 - ReplaceConstant - The filter condition should not be null -> 
4	ReplaceComparisonOperator	org.assertj.core.api.filter.Filters.having(Lorg/assertj/core/api/Condition;)Lorg/assertj/core/api/filter/Filters;:190 - ReplaceComparisonOperator != null -> = null
5	ReplaceConstant	org.assertj.core.api.filter.Filters.having(Lorg/assertj/core/api/Condition;)Lorg/assertj/core/api/filter/Filters;:190 - ReplaceConstant - The filter condition should not be null -> 
6	ReplaceComparisonOperator	org.assertj.core.api.filter.Filters.applyFilterCondition(Lorg/assertj/core/api/Condition;)Lorg/assertj/core/api/filter/Filters;:196 - ReplaceComparisonOperator == -> -2
7	ReplaceComparisonOperator	org.assertj.core.api.filter.Filters.applyFilterCondition(Lorg/assertj/core/api/Condition;)Lorg/assertj/core/api/filter/Filters;:196 - ReplaceComparisonOperator == -> >=
8	ReplaceComparisonOperator	org.assertj.core.api.filter.Filters.applyFilterCondition(Lorg/assertj/core/api/Condition;)Lorg/assertj/core/api/filter/Filters;:196 - ReplaceComparisonOperator == -> <=
9	ReplaceComparisonOperator	org.assertj.core.api.filter.Filters.applyFilterCondition(Lorg/assertj/core/api/Condition;)Lorg/assertj/core/api/filter/Filters;:197 - ReplaceComparisonOperator == -> -2
10	ReplaceComparisonOperator	org.assertj.core.api.filter.Filters.applyFilterCondition(Lorg/assertj/core/api/Condition;)Lorg/assertj/core/api/filter/Filters;:197 - ReplaceComparisonOperator == -> >=
